;D0.2.1.2.1;;;;;G0.2.2.3.2.2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
sous-total Transport routier;D0.2.1.2.6.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 116,08 ; 118,57 ; 123,17 ; 123,34 ; 124,20 ; 125,56 ; 126,80 ; 129,31 ; 131,49 ; 133,69 ; 133,38 ; 136,82 ; 137,89 ; 138,01 ; 138,58 ; 136,45 ; 136,66 ; 135,55 ; 129,07 ; 128,70 ; 129,75 ; 130,79 ; 129,08 ; 128,86 ; 128,72 ; 130,13 ; 130,31 ; 130,10 ; 126,97 ; 125,89 ; 106,99 ; 120,13 ; 123,33 ; 119,18 
sous-total Autres transports;D0.2.1.2.6.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 7,26 ; 7,52 ; 7,30 ; 7,41 ; 7,44 ; 7,96 ; 8,44 ; 8,63 ; 8,89 ; 9,23 ; 9,30 ; 9,13 ; 9,05 ; 8,63 ; 8,58 ; 8,31 ; 7,95 ; 7,81 ; 7,77 ; 7,75 ; 7,67 ; 7,85 ; 8,02 ; 7,82 ; 7,55 ; 7,59 ; 7,60 ; 7,91 ; 8,07 ; 8,18 ; 6,19 ; 7,09 ; 7,88 ; 7,63 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VP;D0.2.1.2.6.1.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 68,07 ; 68,67 ; 71,43 ; 71,53 ; 71,55 ; 72,87 ; 73,53 ; 74,10 ; 75,40 ; 76,32 ; 76,38 ; 79,03 ; 79,70 ; 80,20 ; 79,74 ; 78,07 ; 77,97 ; 77,49 ; 74,25 ; 75,41 ; 75,40 ; 75,13 ; 74,71 ; 74,50 ; 74,91 ; 75,23 ; 75,87 ; 74,59 ; 72,36 ; 71,76 ; 58,46 ; 65,71 ; 69,06 ; 67,53 
VUL;D0.2.1.2.6.1.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 18,77 ; 19,66 ; 20,26 ; 20,56 ; 20,70 ; 20,54 ; 20,89 ; 21,61 ; 21,95 ; 22,10 ; 21,44 ; 21,91 ; 22,03 ; 22,10 ; 21,82 ; 21,53 ; 21,67 ; 21,32 ; 20,03 ; 19,88 ; 20,47 ; 20,88 ; 20,56 ; 20,69 ; 20,27 ; 20,86 ; 20,45 ; 20,80 ; 20,45 ; 20,37 ; 17,67 ; 19,99 ; 20,35 ; 19,52 
PL de marchandises;D0.2.1.2.6.1.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 26,59 ; 27,44 ; 28,62 ; 28,11 ; 28,92 ; 29,25 ; 29,43 ; 30,43 ; 30,80 ; 32,00 ; 32,15 ; 32,42 ; 32,63 ; 32,16 ; 33,38 ; 33,15 ; 33,30 ; 32,98 ; 30,98 ; 29,55 ; 29,96 ; 30,74 ; 29,77 ; 29,57 ; 29,43 ; 29,85 ; 29,79 ; 30,54 ; 29,97 ; 29,54 ; 27,45 ; 30,48 ; 29,66 ; 27,88 
Bus et cars;D0.2.1.2.6.1.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 1,99 ; 2,13 ; 2,17 ; 2,27 ; 2,26 ; 2,21 ; 2,25 ; 2,31 ; 2,32 ; 2,22 ; 2,27 ; 2,25 ; 2,23 ; 2,28 ; 2,32 ; 2,36 ; 2,41 ; 2,46 ; 2,50 ; 2,50 ; 2,56 ; 2,67 ; 2,68 ; 2,75 ; 2,76 ; 2,83 ; 2,85 ; 2,81 ; 2,82 ; 2,85 ; 2,25 ; 2,76 ; 2,92 ; 2,86 
Deux roues;D0.2.1.2.6.1.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,66 ; 0,66 ; 0,69 ; 0,87 ; 0,77 ; 0,69 ; 0,70 ; 0,84 ; 1,03 ; 1,06 ; 1,13 ; 1,21 ; 1,30 ; 1,27 ; 1,33 ; 1,33 ; 1,30 ; 1,30 ; 1,32 ; 1,37 ; 1,35 ; 1,37 ; 1,36 ; 1,36 ; 1,36 ; 1,36 ; 1,36 ; 1,36 ; 1,37 ; 1,37 ; 1,17 ; 1,19 ; 1,33 ; 1,38 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VP diesel;D0.2.1.2.6.1.1.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 15,06 ; 16,83 ; 18,76 ; 20,60 ; 22,57 ; 25,31 ; 27,29 ; 28,77 ; 31,02 ; 32,82 ; 34,45 ; 38,12 ; 40,40 ; 43,10 ; 44,57 ; 45,53 ; 48,08 ; 49,93 ; 49,74 ; 51,85 ; 53,49 ; 54,60 ; 56,11 ; 56,63 ; 56,84 ; 57,25 ; 56,78 ; 55,37 ; 52,26 ; 50,09 ; 39,74 ; 43,02 ; 44,44 ; 41,83 
VP essence;D0.2.1.2.6.1.1.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 52,96 ; 51,80 ; 52,64 ; 50,90 ; 48,96 ; 47,54 ; 46,20 ; 45,26 ; 44,27 ; 43,35 ; 41,58 ; 40,72 ; 39,13 ; 36,99 ; 35,06 ; 32,40 ; 29,75 ; 27,45 ; 24,41 ; 23,47 ; 21,82 ; 20,37 ; 18,46 ; 17,73 ; 17,98 ; 17,90 ; 19,02 ; 19,16 ; 20,06 ; 21,63 ; 18,70 ; 22,65 ; 24,55 ; 25,61 
VP GPL;D0.2.1.2.6.1.1.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,05 ; 0,04 ; 0,03 ; 0,03 ; 0,02 ; 0,02 ; 0,03 ; 0,07 ; 0,12 ; 0,16 ; 0,35 ; 0,19 ; 0,17 ; 0,12 ; 0,11 ; 0,14 ; 0,13 ; 0,11 ; 0,09 ; 0,08 ; 0,10 ; 0,14 ; 0,13 ; 0,12 ; 0,08 ; 0,07 ; 0,06 ; 0,05 ; 0,05 ; 0,04 ; 0,02 ; 0,04 ; 0,07 ; 0,08 
VP GNV;D0.2.1.2.6.1.1.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,01 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,01 ; 0,02 ; 0,02 ; 0,01 ; 0,01 ; 0,01 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 
VP électriques;D0.2.1.2.6.1.1.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VUL diesel;D0.2.1.2.6.1.2.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 11,36 ; 12,60 ; 13,82 ; 14,93 ; 15,43 ; 15,99 ; 16,48 ; 17,21 ; 17,49 ; 17,62 ; 17,64 ; 18,05 ; 18,36 ; 18,58 ; 18,32 ; 18,19 ; 17,94 ; 17,44 ; 16,67 ; 16,77 ; 17,39 ; 17,83 ; 17,38 ; 17,55 ; 17,53 ; 17,85 ; 18,11 ; 18,05 ; 17,94 ; 17,78 ; 15,72 ; 17,63 ; 17,44 ; 16,45 
VUL essence;D0.2.1.2.6.1.2.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 7,31 ; 6,96 ; 6,36 ; 5,55 ; 5,19 ; 4,49 ; 4,30 ; 4,20 ; 4,10 ; 3,99 ; 3,48 ; 3,39 ; 3,25 ; 3,10 ; 3,12 ; 3,03 ; 3,44 ; 3,60 ; 3,08 ; 2,86 ; 2,80 ; 2,75 ; 2,91 ; 2,89 ; 2,49 ; 2,79 ; 2,15 ; 2,59 ; 2,36 ; 2,45 ; 1,84 ; 2,23 ; 2,71 ; 2,83 
VUL GPL;D0.2.1.2.6.1.2.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,10 ; 0,10 ; 0,09 ; 0,08 ; 0,07 ; 0,06 ; 0,10 ; 0,20 ; 0,36 ; 0,48 ; 0,33 ; 0,47 ; 0,41 ; 0,40 ; 0,37 ; 0,30 ; 0,28 ; 0,27 ; 0,26 ; 0,24 ; 0,27 ; 0,27 ; 0,24 ; 0,21 ; 0,21 ; 0,19 ; 0,17 ; 0,15 ; 0,14 ; 0,13 ; 0,09 ; 0,12 ; 0,19 ; 0,23 
VUL GNV;D0.2.1.2.6.1.2.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,02 ; 0,02 ; 0,02 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,03 ; 0,02 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 
VUL électriques;D0.2.1.2.6.1.2.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PL de marchandises diesel;D0.2.1.2.6.1.3.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 26,59 ; 27,44 ; 28,62 ; 28,11 ; 28,92 ; 29,25 ; 29,43 ; 30,43 ; 30,80 ; 32,00 ; 32,15 ; 32,42 ; 32,63 ; 32,16 ; 33,38 ; 33,15 ; 33,30 ; 32,98 ; 30,98 ; 29,55 ; 29,96 ; 30,74 ; 29,77 ; 29,57 ; 29,43 ; 29,85 ; 29,79 ; 30,54 ; 29,97 ; 29,54 ; 27,45 ; 30,48 ; 29,66 ; 27,88 
PL de marchandises essence;D0.2.1.2.6.1.3.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
PL de marchandises GNV;D0.2.1.2.6.1.3.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
PL de marchandises électriques;D0.2.1.2.6.1.3.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bus et cars diesel;D0.2.1.2.6.1.4.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 1,98 ; 2,13 ; 2,17 ; 2,26 ; 2,25 ; 2,20 ; 2,25 ; 2,30 ; 2,31 ; 2,21 ; 2,26 ; 2,22 ; 2,21 ; 2,25 ; 2,28 ; 2,33 ; 2,36 ; 2,41 ; 2,43 ; 2,43 ; 2,49 ; 2,51 ; 2,50 ; 2,55 ; 2,54 ; 2,58 ; 2,58 ; 2,51 ; 2,46 ; 2,41 ; 1,72 ; 2,04 ; 2,10 ; 2,05 
Bus et cars essence;D0.2.1.2.6.1.4.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,01 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 
Bus et cars GNV;D0.2.1.2.6.1.4.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,00 ; 0,02 ; 0,02 ; 0,03 ; 0,03 ; 0,03 ; 0,05 ; 0,06 ; 0,07 ; 0,07 ; 0,07 ; 0,16 ; 0,18 ; 0,20 ; 0,23 ; 0,24 ; 0,27 ; 0,30 ; 0,35 ; 0,43 ; 0,53 ; 0,72 ; 0,82 ; 0,82 
Bus et cars électriques;D0.2.1.2.6.1.4.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Deux roues essence;D0.2.1.2.6.1.5.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,66 ; 0,66 ; 0,68 ; 0,85 ; 0,75 ; 0,66 ; 0,66 ; 0,79 ; 0,97 ; 0,99 ; 1,07 ; 1,14 ; 1,23 ; 1,21 ; 1,27 ; 1,27 ; 1,24 ; 1,24 ; 1,26 ; 1,31 ; 1,28 ; 1,30 ; 1,28 ; 1,28 ; 1,28 ; 1,29 ; 1,29 ; 1,29 ; 1,29 ; 1,29 ; 1,08 ; 1,10 ; 1,23 ; 1,29 
Deux roues diesel;D0.2.1.2.6.1.5.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; 0,01 ; 0,02 ; 0,03 ; 0,03 ; 0,04 ; 0,05 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,06 ; 0,07 ; 0,07 ; 0,08 ; 0,08 ; 0,08 ; 0,08 ; 0,07 ; 0,07 ; 0,08 ; 0,09 ; 0,09 ; 0,09 ; 0,10 ; 0,09 
Deux roues électriques;D0.2.1.2.6.1.5.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Transport ferroviaire;D0.2.1.2.6.2.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 1,09 ; 1,06 ; 1,01 ; 0,93 ; 0,87 ; 0,83 ; 0,80 ; 0,79 ; 0,76 ; 0,76 ; 0,78 ; 0,75 ; 0,77 ; 0,74 ; 0,74 ; 0,67 ; 0,65 ; 0,62 ; 0,63 ; 0,58 ; 0,55 ; 0,57 ; 0,54 ; 0,54 ; 0,47 ; 0,52 ; 0,44 ; 0,46 ; 0,41 ; 0,41 ; 0,35 ; 0,39 ; 0,40 ; 0,39 
Transport fluvial de marchandises;D0.2.1.2.6.2.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,13 ; 0,14 ; 0,15 ; 0,10 ; 0,10 ; 0,10 ; 0,10 ; 0,09 ; 0,10 ; 0,12 ; 0,12 ; 0,11 ; 0,12 ; 0,12 ; 0,12 ; 0,14 ; 0,14 ; 0,13 ; 0,13 ; 0,14 ; 0,14 ; 0,15 ; 0,14 ; 0,14 ; 0,13 ; 0,13 ; 0,11 ; 0,11 ; 0,11 ; 0,12 ; 0,11 ; 0,12 ; 0,12 ; 0,12 
Transport maritime domestique;D0.2.1.2.6.2.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 1,73 ; 1,89 ; 1,72 ; 1,93 ; 1,84 ; 1,78 ; 1,75 ; 1,78 ; 1,81 ; 1,93 ; 1,87 ; 2,00 ; 1,97 ; 2,02 ; 1,88 ; 1,85 ; 1,72 ; 1,66 ; 1,60 ; 1,64 ; 1,60 ; 1,56 ; 1,68 ; 1,55 ; 1,55 ; 1,55 ; 1,51 ; 1,66 ; 1,61 ; 1,63 ; 1,65 ; 1,78 ; 1,75 ; 1,63 
Transport autres navigations;D0.2.1.2.6.2.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,67 ; 0,68 ; 0,70 ; 0,73 ; 0,75 ; 0,78 ; 0,80 ; 0,83 ; 0,88 ; 0,90 ; 0,84 ; 0,89 ; 0,96 ; 0,97 ; 0,99 ; 0,94 ; 0,93 ; 0,95 ; 0,91 ; 0,93 ; 0,94 ; 0,92 ; 0,98 ; 0,98 ; 0,99 ; 0,99 ; 0,99 ; 0,99 ; 0,99 ; 1,00 ; 1,00 ; 1,00 ; 0,99 ; 1,03 
Transport aérien français;D0.2.1.2.6.2.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 3,64 ; 3,75 ; 3,72 ; 3,72 ; 3,90 ; 4,47 ; 4,99 ; 5,14 ; 5,34 ; 5,51 ; 5,69 ; 5,38 ; 5,23 ; 4,78 ; 4,85 ; 4,71 ; 4,51 ; 4,46 ; 4,50 ; 4,47 ; 4,44 ; 4,65 ; 4,67 ; 4,61 ; 4,41 ; 4,41 ; 4,55 ; 4,70 ; 4,94 ; 5,01 ; 3,07 ; 3,80 ; 4,62 ; 4,46 
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forêts;D0.2.1.2.7.1;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;;-40,71 ;-42,26 ;-42,71 ;-47,63 ;-47,65 ;-49,24 ;-55,69 ;-54,61 ;-55,65 ;-58,50 ;-38,97 ;-49,43 ;-58,51 ;-61,84 ;-63,98 ;-64,23 ;-66,21 ;-67,47 ;-70,33 ;-62,01 ;-61,15 ;-61,20 ;-64,28 ;-67,34 ;-60,26 ;-57,33 ;-48,47 ;-37,84 ;-36,24 ;-36,47 ;-38,56 ;-34,43 ;-34,60 ;-36,76 
Terres cultivées;D0.2.1.2.7.2;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 26,34 ; 28,54 ; 27,61 ; 26,61 ; 25,64 ; 23,70 ; 22,29 ; 20,57 ; 19,32 ; 17,56 ; 15,41 ; 12,08 ; 10,69 ; 9,68 ; 10,90 ; 12,85 ; 15,61 ; 18,02 ; 19,94 ; 20,31 ; 19,77 ; 19,33 ; 17,67 ; 16,34 ; 15,67 ; 15,27 ; 12,32 ; 11,49 ; 10,47 ; 11,90 ; 9,96 ; 10,02 ; 9,94 ; 9,94 
Prairies;D0.2.1.2.7.3;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;;-4,75 ;-6,31 ;-5,89 ;-5,35 ;-4,67 ;-3,99 ;-3,35 ;-2,59 ;-2,45 ;-2,23 ;-2,39 ;-3,40 ;-3,72 ;-3,97 ;-4,13 ;-4,18 ;-4,14 ;-1,07 ;-0,95 ;-0,83 ;-0,96 ;-0,84 ;-0,88 ;-1,37 ;-1,37 ;-1,33 ;-2,55 ;-0,77 ;-6,03 ;-1,31 ;-1,03 ;-0,44 ;-0,43 ;-0,43 
Zones humides;D0.2.1.2.7.4;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,53 ; 0,53 ; 0,54 ; 0,56 ; 0,58 ; 0,58 ; 0,57 ; 0,58 ; 0,59 ; 0,59 ; 0,58 ; 0,47 ; 0,44 ; 0,42 ; 0,42 ; 0,42 ; 0,41 ; 0,41 ; 1,05 ; 1,03 ; 1,02 ; 0,94 ; 0,94 ; 0,97 ; 1,15 ; 1,44 ; 2,52 ; 2,20 ; 1,94 ; 1,72 ; 1,50 ; 1,39 ; 1,34 ; 1,34 
Zones artificialisées;D0.2.1.2.7.5;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 5,58 ; 5,97 ; 6,06 ; 5,88 ; 5,58 ; 5,28 ; 5,26 ; 5,24 ; 5,24 ; 5,28 ; 5,26 ; 5,58 ; 5,63 ; 5,65 ; 5,70 ; 5,76 ; 5,85 ; 6,43 ; 6,62 ; 7,22 ; 7,25 ; 7,49 ; 7,56 ; 7,06 ; 6,62 ; 6,52 ; 6,48 ; 6,16 ; 6,01 ; 5,80 ; 5,68 ; 5,76 ; 5,93 ; 5,93 
Autres terres;D0.2.1.2.7.6;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;; 0,13 ; 0,12 ; 0,12 ; 0,12 ; 0,11 ; 0,12 ; 0,12 ; 0,12 ; 0,12 ; 0,13 ; 0,12 ; 0,12 ; 0,12 ; 0,12 ; 0,12 ; 0,11 ; 0,11 ; 0,11 ; 0,12 ; 0,12 ; 0,12 ; 0,12 ; 0,12 ; 0,12 ; 0,13 ; 0,14 ; 0,14 ; 0,13 ; 0,13 ; 0,13 ; 0,12 ; 0,13 ; 0,13 ; 0,13 
Produits bois;D0.2.1.2.7.7;;CITEPA;https://www.citepa.org/donnees-air-climat/donnees-gaz-a-effet-de-serre/secten/;France;G0.2.2.3;Mt CO2e;;-5,40 ;-5,05 ;-3,02 ;-1,75 ;-2,70 ;-3,11 ;-2,52 ;-3,17 ;-3,76 ;-3,91 ;-4,45 ;-4,15 ;-2,95 ;-2,83 ;-3,50 ;-4,18 ;-4,34 ;-4,79 ;-3,46 ;-1,27 ;-3,13 ;-3,95 ;-2,70 ;-2,17 ;-1,97 ;-1,42 ;-1,06 ;-1,11 ;-0,96 ;-0,67 ; 0,69 ;-1,75 ;-1,09 ;-1,09 
